Expt,site,block,plot_1,plot_2,N,P,K,Treatment,cup_no,pctC,pctN,CN-Samp-Code,TotC.gC,TotC.mgC,TotC.mgg,TotN.gN,TotN.mgN,TotN.mgg,SitexBlockxPlot,ID_indiv_reps,SitexTrt,ID,resp_day_0,cup_wt_g,fresh-soil_wt_g,dry-soil_wt_1_g,dry-soil_wt_2_g,dry-soil_final_wt_g,sample_volume_ml_11-17-12,jar_volume_ml,jar_volume_L,mmol_air_first-draw,mmol_air_second-draw,mmol_air_third-draw,Date_0,Hours_0,Minutes_0,Seconds_0,time-calc-1,time-calc-2,days-since-incub-start_0,seconds-from-midnight_d0,Area_0,ppm_0,mgC-CO2_0,notes_0,Date_1,Hours_1,Minutes_1,Seconds_1,time-calc-1,time-calc-2,seconds-from-midnight_d0,Area_1,days-since-incub-start_1,ppm_1,mgC-CO2_1,seconds-elapsed_0-1,hours-elapsed_0-1,days-elapsed_0-1,mgC-CO2-pergsoil-perday_1,mgC-CO2-pergsoil-perday_1_w_NA,notes_1,Date_2,Hours_2,Minutes_2,Seconds_2,time-calc-1,time-calc-2,seconds-from-midnight_d0,Area_2,days-since-incub-start_2,ppm_2,mgC-CO2_2,seconds-elapsed_0-2,hours-elapsed_0-2,days-elapsed_0-1,mgC-CO2-pergsoil-perday_2,mgC-CO2-pergsoil-perday_2_w_NA,notes_2,INCUB_DAYS,NOTES,RESP_C
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41132,9,16,10,,,4,33370,357.6,491.3479952,0.231631014,,41133,10,1,55,,,122515,1697,5,2491.360646,1.16701894,89145,24.7625,1.031770833,0.02037491,0.02037491,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,5,0,0.02037491
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41136,14,22,15,,,8,51735,486.7,693.1207598,0.326750625,,41137,13,9,25,,,133765,1532,9,2271.86971,1.064203605,82030,22.78611111,0.949421296,0.017456717,0.017456717,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,9,0,0.017456717
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41140,11,37,40,,,12,41860,332.5,471.1064556,0.222088759,,41141,18,30,0,,,153000,1067,13,1608.253699,0.753348389,111140,30.87222222,1.286342593,0.00928191,0.00928191,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,13,0,0.00928191
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41144,17,23,15,,,16,62595,427.6,598.9875879,0.282374415,,41145,17,25,0,,,149100,1330,17,1971.252074,0.923386388,86505,24.02916667,1.001215278,0.014388843,0.014388843,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,17,0,0.014388843
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41146,10,35,45,,,18,38145,363.8,502.0449837,0.236673783,,41147,10,5,0,,,122700,1229,19,1785.660237,0.836450283,84555,23.4875,0.978645833,0.013773715,0.013773715,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,19,0,0.013773715
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41155,,,,23,,27,68950.21277,385.3,493.1063483,0.232459936,,41156,,,,23,,155268.0851,546.2,28,720.7804945,0.337632567,86317.87234,23.97718676,0.999049448,0.002365936,0.002365936,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,28,0,0.002365936
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41166,,,,26,,38,74070,239.6,492.7093955,0.232272805,,41167,,,,26,,155330,705.7,39,1627.120847,0.762186258,81260,22.57222222,0.940509259,0.01266278,0.01266278,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,39,0,0.01266278
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41170,,,,38,,42,67307.41935,242.5,495.5211993,0.233598344,,41171,,,,47,,153313.2394,742.7,43,1676.876771,0.785493243,86005.82008,23.89050558,0.995437732,0.012460328,0.012460328,,41172,,,,108,,215965.9091,1129,44,2534.244105,1.187106682,148658.4897,41.29402493,1.720584372,0.01245477,0.01245477,,44,0,0.01245477
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41176,,,,23,,48,61109.68085,252.4,499.9465955,0.235684562,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41178,,,,23,,241728.5106,1934,50,2621.495021,1.227977309,180618.8298,50.17189716,2.090495715,0.01066787,0.01066787,,50,0,0.01066787
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41189,,,,47,,61,56185.77465,400.3,496.8111255,0.234206441,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41191,,,,47,,223346.1972,3883,63,5031.318023,2.35680187,167160.4225,46.4334507,1.934727113,0.024656686,0.024656686,recent H2O addition,63,recent H2O addition,NA
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41195,,,,158,,67,68146.56593,356.7,513.1486335,0.24190826,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41197,,,,158,,226215.4945,2217,69,2748.126198,1.287294687,158068.9286,43.90803571,1.829501488,0.012841959,0.012841959,,69,0,0.012841959
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41215,,,,110,,87,52091.08209,385.5,519.2884936,0.24480271,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41217,,,,182,,218987.0874,1598,89,2186.08977,1.024022022,166896.0053,46.36000147,1.931666728,0.009065979,0.009065979,,89,0,0.009065979
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41224,,,,182,,96,56499.68447,391.2,536.528914,0.25293018,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41226,,,,,,238506.5049,1027,98,1429.405688,0.66957127,182006.8204,50.55745011,2.106560421,0.004445037,0.004445037,,98,0,0.004445037
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41241,,,,134,,113,73806.07595,367,516.590608,0.243530874,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41243,,,,182,,238945.5146,1068,115,1551.540172,0.726782279,165139.4386,45.87206628,1.911336095,0.005682288,0.005682288,,115,0,0.005682288
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41262,,,,182,,134,61962.01456,420.8,564.3371818,0.266039539,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41264,,,,,,217072.4515,1337,136,1813.401239,0.849444899,155110.4369,43.08623247,1.795259686,0.007303488,0.007303488,,136,0,0.007303488
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41292,,,,,,164,41090.24272,513.4,704.9623205,0.332332968,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41294,,,,,,212380.2913,1481,166,2035.738367,0.953593466,171290.0485,47.58056904,1.98252371,0.007042754,0.007042754,,166,0,0.007042754
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41323,,,,182,,195,43948.93204,406.5,590.7814389,0.278505876,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41325,,,,182,,212421.9903,1200,197,1774.285499,0.831122056,168473.0583,46.79807174,1.949919656,0.006369335,0.006369335,,197,0,0.006369335
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41379,,,,182,,251,50450.82524,414,570.4221252,0.268908099,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41381,,,,182,,213438.6456,1101,253,1567.978723,0.734482529,162987.8204,45.27439455,1.886433106,0.005546703,0.005546703,,253,0,0.005546703
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41435,,,,,,307,65856.99029,357.8,512.1483724,0.241436717,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41437,,,,,,235390.1942,978.1,309,1449.972789,0.679205442,169533.2039,47.09255663,1.96218986,0.005014076,0.005014076,,309,0,0.005014076
NutNet,konz.nutnet,3,23,,0,1,0,P,80,3.664,0.27,CER-018,1.630302786,1630.302786,36.64,0.120136941,120.1369411,2.7,konz.nutnetb3p23,177,konz.nutnetP,39,41128,8.947,49.266,44.57444415,44.49516339,44.49516339,55,945,0.945,39.28495634,39.03552805,38.78609975,41507,,,,,,379,44923.97872,401.7,518.1075992,0.244246013,,41508,,,,,,148686.8085,746.3,380,977.0483632,0.457675185,103762.8298,28.82300827,1.200958678,0.003994045,0.003994045,,,,,,,,,,,,,,,,,,,380,0,0.003994045
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41128,14,17,45,,,0,51465,550.7,801.1694474,0.377686881,,41129,11,30,15,,,127815,2514,1,3684.830596,1.726071697,76350,21.20833333,0.883680556,0.032823766,0.032823766,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,1,0,0.032823766
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41132,9,2,25,,,4,32545,403.4,559.8698384,0.263933546,,41133,9,56,15,,,122175,1388,5,2029.339115,0.950595887,89630,24.89722222,1.037384259,0.014238801,0.014238801,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,5,0,0.014238801
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41136,14,4,55,,,8,50695,403.8,568.139605,0.267832075,,41137,12,58,55,,,133135,1110,9,1634.022068,0.765418971,82440,22.9,0.954166667,0.011217977,0.011217977,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,9,0,0.011217977
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41140,11,22,55,,,12,40975,360.6,514.7129112,0.242645691,,41141,18,21,0,,,152460,787,13,1176.687731,0.551191523,111485,30.96805556,1.290335648,0.005143833,0.005143833,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,13,0,0.005143833
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41144,18,4,25,,,16,65065,414.9,579.9955137,0.273421181,,41145,17,38,40,,,149920,831.5,17,1219.253281,0.571130348,84855,23.57083333,0.982118056,0.006520762,0.006520762,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,17,0,0.006520762
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41146,11,2,0,,,18,39720,382.4,529.5679195,0.249648631,,41147,10,16,40,,,123400,807.1,19,1159.695846,0.543232077,83680,23.24444444,0.968518519,0.006520689,0.006520689,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,19,0,0.006520689
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41155,,,,31,,27,69335.74468,368.9,470.8600109,0.22197258,,41156,,,,31,,155438.2979,750.3,28,1002.725515,0.469703039,86102.55319,23.91737589,0.996557329,0.005347453,0.005347453,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,28,0,0.005347453
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41166,,,,34,,38,74670,261.6,546.1204176,0.257451801,,41167,,,,34,,155525.2,430,39,963.4232065,0.451292803,80855.2,22.45977778,0.935824074,0.004455755,0.004455755,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,39,0,0.004455755
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41170,,,,46,,42,67690.64516,270.8,561.813071,0.264849624,,41171,,,,55,,153513.8028,378,43,815.9230406,0.382199841,85823.15766,23.83976602,0.993323584,0.002541341,0.002541341,,41172,,,,116,,216296.8182,441.4,44,944.7850208,0.442562186,148606.173,41.27949251,1.719978854,0.002222618,0.002222618,,44,0,0.002222618
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41176,,,,31,,48,61551.38298,275.8,552.0160214,0.260231104,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41178,,,,31,,241949.7872,985.3,50,1327.401446,0.621789796,180398.4043,50.11066785,2.087944494,0.003725029,0.003725029,,50,0,0.003725029
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41189,,,,55,,61,56571.12676,429.6,534.7153946,0.252075251,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41191,,,,55,,223549.0141,917.4,63,1183.38757,0.554329904,166977.8873,46.38274648,1.932614437,0.003364323,0.003364323,,63,0,0.003364323
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41195,,,,166,,67,68587.66484,347.8,502.0416823,0.236672227,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41197,,,,166,,226453.7363,899.5,69,1108.424891,0.519215411,157866.0714,43.85168651,1.827153604,0.00332644,0.00332644,,69,0,0.00332644
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41215,,,,118,,87,52500.33582,393.8,530.8226793,0.250240149,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41217,,,,190,,219196.0194,459.9,89,619.1064298,0.290005757,166695.6836,46.30435655,1.92934819,0.000443371,0.000443371,,89,0,0.000443371
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41224,,,,190,,96,56942.98544,355.8,486.5994358,0.229392451,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41226,,,,,,238709.2233,570.6,98,783.5870949,0.367052832,181766.2379,50.49062163,2.103775901,0.0014076,0.0014076,,98,0,0.0014076
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41241,,,,142,,113,74202.53165,372.7,524.9815987,0.24748655,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41243,,,,190,,239121.6699,745.2,115,1073.034391,0.502637569,164919.1383,45.81087174,1.908786322,0.002875477,0.002875477,,115,0,0.002875477
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41262,,,,190,,134,62270.1699,425.6,571.0140492,0.269187144,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41264,,,,,,217225.267,743,136,995.7825189,0.466450757,154955.0971,43.04308252,1.793461772,0.002366054,0.002366054,,136,0,0.002366054
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41292,,,,,,164,41506.16505,488.1,668.9890516,0.315374468,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41294,,,,,,212623.3981,778.8,166,1057.471441,0.495347473,171117.233,47.53256472,1.98052353,0.001954777,0.001954777,,166,0,0.001954777
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41323,,,,190,,195,44246.87379,377.1,546.3437122,0.257557067,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41325,,,,190,,212616.5534,672,197,978.3855894,0.458301577,168369.6796,46.76935545,1.948723144,0.002215968,0.002215968,,197,0,0.002215968
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41379,,,,190,,251,50712.96117,376.3,515.5458515,0.243038355,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41381,,,,190,,213628.199,489.5,253,676.839114,0.317049267,162915.2379,45.25423274,1.885593031,0.000844341,0.000844341,,253,0,0.000844341
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41435,,,,,,307,66171.5534,360.2,515.7819833,0.243149672,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,41437,,,,,,235578.932,639.1,309,937.5011338,0.439150222,169407.3786,47.05760518,1.960733549,0.002150347,0.002150347,,309,0,0.002150347
NutNet,konz.nutnet,3,24,,1,0,1,NK,88,3.374,0.265,CER-019,1.568466405,1568.466405,33.74,0.123190159,123.1901592,2.65,konz.nutnetb3p24,178,konz.nutnetNK,36,41128,8.975,50.349,46.57062058,46.48685254,46.48685254,55,945,0.945,39.28495634,39.03552805,38.78609975,41507,,,,,,379,45185.42553,397.6,512.5931406,0.24164639,,41508,,,,,,148863.8298,594.6,380,772.6835511,0.361945325,103678.4043,28.79955674,1.199981531,0.002156538,0.002156538,,,,,,,,,,,,,,,,,,,380,0,0.002156538
NutNet,konz.nutnet,3,25,,1,0,0,N,84,4.166,0.3,CER-020,1.856817699,1856.817699,41.66,0.133712268,133.7122683,3,konz.nutnetb3p25,179,konz.nutnetN,35,41128,9.002,49.82,44.6238861,44.57075611,44.57075611,60,940,0.94,39.07709943,38.82767114,38.57824284,41128,13,57,30,,,0,50250,521.1,755.8610133,0.354442272,,41129,11,21,10,,,127270,3999,1,5881.901169,2.740566291,77020,21.39444444,0.891435185,0.060055562,0.060055562,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,1,0,0.060055562
NutNet,konz.nutnet,3,25,,1,0,0,N,84,4.166,0.3,CER-020,1.856817699,1856.817699,41.66,0.133712268,133.7122683,3,konz.nutnetb3p25,179,konz.nutnetN,35,41128,9.002,49.82,44.6238861,44.57075611,44.57075611,60,940,0.94,39.07709943,38.82767114,38.57824284,41132,8,46,25,,,4,31585,424.6,591.5873728,0.277410223,,41133,9,47,15,,,121635,2485,5,3669.590311,1.70977975,90050,25.01388889,1.04224537,0.030834371,0.030834371,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,5,0,0.030834371
NutNet,konz.nutnet,3,25,,1,0,0,N,84,4.166,0.3,CER-020,1.856817699,1856.817699,41.66,0.133712268,133.7122683,3,konz.nutnetb3p25,179,konz.nutnetN,35,41128,9.002,49.82,44.6238861,44.57075611,44.57075611,60,940,0.94,39.07709943,38.82767114,38.57824284,41136,13,46,50,,,8,49610,322.2,445.1183477,0.208727207,,41137,12,50,5,,,132605,1904,9,2834.142987,1.320518062,82995,23.05416667,0.960590278,0.025967785,0.025967785,,,,,,,,,,-41128,,0,,0,0,#DIV/0!,#DIV/0!,,9,0,0.025967785
